 140 para: '1111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111' (1.000) =  99
 141 host: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111' (1.000) =  99
 141 para: '1111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 142 host: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111' (0.900) =  99
 142 para: '1111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 143 host: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111' (1.000) =  99
 143 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 144 host: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111' (1.000) =  99
 144 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 145 host: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111' (0.800) =  99
 145 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 146 host: '1111111111111111111111111111111111111111101111111111111111111111101111111111111111111111111111111111' (0.700) =  98
 146 para: '1111111111111101111111111111111111111111111111111111111111111111111111111111111011111111111111111111' (1.000) =  98
 147 host: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111101111111111111' (0.600) =  98
 147 para: '1111111111111111111111111111111111111111111111111111111111111011111111111111110111111111111111111111' (1.000) =  98
 148 host: '1111111111111110111111111111111111111111111111111011111111111111111111111111011111111111111111111111' (0.700) =  97
 148 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 149 host: '1111111111111110111111111111111111111111111111111111111111011111111111111111111111111111111111111111' (0.700) =  98
 149 para: '1111111111111111111111111111111111111111111110111111111111111111111111111111111111111111101111111111' (1.000) =  98
 150 host: '1111111111111110111111111111111111111111111111111111111111011111111111111111111111111111111111111111' (0.700) =  98
 150 para: '1111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111' (1.000) =  99
 151 host: '1111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111' (1.000) =  99
 151 para: '1111111111111111111111111111111111111111111111111111111101111111111111111011111111111111111111111111' (1.000) =  98
 152 host: '1111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111' (1.000) =  99
 152 para: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111' (1.000) =  99
 153 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 153 para: '1111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 154 host: '1111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111' (1.000) =  99
 154 para: '1111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 155 host: '1111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111' (1.000) =  99
 155 para: '1111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111' (1.000) =  99
 156 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 156 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 157 host: '1111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 157 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 158 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.800) =  99
 158 para: '1111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 159 host: '1111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111' (0.700) =  99
 159 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111' (1.000) =  99
 160 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 160 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 161 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 161 para: '1111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111' (1.000) =  99
 162 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 162 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 163 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 163 para: '1111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 164 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 164 para: '1111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 165 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 165 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111' (1.000) =  99
 166 host: '1111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 166 para: '1111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111' (1.000) =  99
 167 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111' (1.000) =  99
 167 para: '0111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 168 host: '1111111111111111111111110111111111111111111111111111111111111111111111111111111111111011111111111111' (1.000) =  98
 168 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111' (1.000) =  99
 169 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111' (0.900) =  99
 169 para: '1111111101111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 170 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111' (0.700) =  99
 170 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111' (1.000) =  99
 171 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111' (1.000) =  99
 171 para: '1111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111' (1.000) =  99
 172 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 172 para: '1111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111' (1.000) =  99
 173 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 173 para: '1111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 174 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 174 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 175 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 175 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 176 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 176 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 177 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 177 para: '1111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111' (1.000) =  99
 178 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 178 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 179 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 179 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 180 host: '1110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.800) =  99
 180 para: '1111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 181 host: '1111111111111111111110111111111111111111111111111111111111111111111111111111111111111111110111111111' (0.600) =  98
 181 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 182 host: '1111111111111111111110111111111111111111111111111111111111111111111111111111111111111111110111111111' (1.000) =  98
 182 para: '1111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111' (1.000) =  99
 183 host: '1110111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111' (0.600) =  98
 183 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111' (1.000) =  99
 184 host: '1110111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111' (0.600) =  98
 184 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 185 host: '1111111111111111111110111111111111110111111111111111111111111111111111111111111111111111111111111111' (0.500) =  98
 185 para: '1111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 186 host: '1110111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111' (0.900) =  98
 186 para: '1111111111111111111111111111111111110111011111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 187 host: '1110111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 187 para: '1111111111111111111111011111111111111111101111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 188 host: '1111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111011' (0.900) =  98
 188 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011' (1.000) =  99
 189 host: '1110111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111' (0.700) =  98
 189 para: '1111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111' (1.000) =  99
 190 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011' (1.000) =  99
 190 para: '1111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 191 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011' (1.000) =  99
 191 para: '1111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 192 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (1.000) =  99
 192 para: '1111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111' (1.000) =  99
 193 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (1.000) =  99
 193 para: '1111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 194 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (1.000) =  99
 194 para: '1111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 195 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (1.000) =  99
 195 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 196 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (1.000) =  99
 196 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 197 host: '1111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.800) =  99
 197 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 198 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (1.000) =  99
 198 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 199 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (1.000) =  99
 199 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 200 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (0.900) =  99
 200 para: '1111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 201 host: '1111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 201 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 202 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (0.800) =  99
 202 para: '1111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111' (1.000) =  99
 203 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111' (0.900) =  99
 203 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 204 host: '1111111111101111111111111111111111111111111111111111111111111111111111111111110111111111111111111111' (0.700) =  98
 204 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 205 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (1.000) =  99
 205 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 206 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.900) =  99
 206 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 207 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (1.000) =  99
 207 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 208 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (1.000) =  99
 208 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 209 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.900) =  99
 209 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 210 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.800) =  99
 210 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 211 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.700) =  99
 211 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 212 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.900) =  99
 212 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 213 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.700) =  99
 213 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111' (1.000) =  99
 214 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.900) =  99
 214 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 215 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (0.900) =  99
 215 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 216 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 216 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111' (1.000) =  99
 217 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 217 para: '1111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 218 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 218 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111' (1.000) =  99
 219 host: '1111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111' (1.000) =  99
 219 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 220 host: '1111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111' (1.000) =  99
 220 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 221 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 221 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 222 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 222 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 223 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 223 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 224 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 224 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 225 host: '1111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.800) =  99
 225 para: '1111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 226 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (0.900) =  99
 226 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111' (1.000) =  99
 227 host: '1111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111' (0.700) =  99
 227 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 228 host: '1111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111' (0.800) =  99
 228 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 229 host: '1111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111' (0.600) =  99
 229 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 230 host: '1111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111' (0.600) =  99
 230 para: '1111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111' (1.000) =  99
 231 host: '1111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111' (0.900) =  99
 231 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 232 host: '1111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (0.700) =  99
 232 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 233 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 233 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 234 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 234 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 235 host: '1111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111' (1.000) =  99
 235 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 236 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 236 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 237 host: '1111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 237 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 238 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 238 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 239 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 239 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 240 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 240 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 241 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 241 para: '1111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111' (1.000) =  99
 242 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 242 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 243 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 243 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 244 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 244 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 245 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 245 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 246 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 246 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 247 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 247 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 248 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 248 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 249 host: '1111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111' (0.800) =  99
 249 para: '1111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111' (1.000) =  99
 250 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 250 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 251 host: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 251 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111' (1.000) =  99
 252 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (1.000) =  99
 252 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 253 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (1.000) =  99
 253 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 254 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (0.900) =  99
 254 para: '1111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 255 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (1.000) =  99
 255 para: '1111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 256 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (0.900) =  99
 256 para: '1111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 257 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (0.800) =  99
 257 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) = 100
 258 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (1.000) =  99
 258 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111' (1.000) =  99
 259 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111' (1.000) =  99
 259 para: '1111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 260 host: '1111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111110111111' (0.700) =  98
 260 para: '1111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  99
 261 host: '1111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  99
 261 para: '1111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111' (1.000) =  99
 262 host: '1111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  99
 262 para: '1111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111' (1.000) =  99
 263 host: '1111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (0.800) =  99
 263 para: '1111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111' (1.000) =  99
 264 host: '1111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111' (1.000) =  99
 264 para: '1111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 265 host: '1111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  99
 265 para: '1111111111011111111111111111111111111111111111111111111111111110111111111111111111111111111111111111' (1.000) =  98
 266 host: '1111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  99
 266 para: '1111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 267 host: '1111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  99
 267 para: '1111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 268 host: '1111111111111111111111111111111111111111111111111111111111111111111111101011111111111111111111111111' (0.900) =  98
 268 para: '1111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 269 host: '0111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (0.800) =  98
 269 para: '1111111111111101111101111111111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 270 host: '1111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111' (1.000) =  99
 270 para: '1111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 271 host: '1111111111111111111111111111111111111111111111111111111111101111111111111111111111111111110111111111' (1.000) =  98
 271 para: '1111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 272 host: '1111111111111111111111111111111111111111111111111111111101101111111111111111111111111111111111111111' (0.900) =  98
 272 para: '1111111111111111111111111110111111111111111111111111111111111111111101111111111111111111111111111111' (1.000) =  98
 273 host: '1111111111111111111111111111111111111111111111111111111101101111111111111111111111111111111111111111' (1.000) =  98
 273 para: '1011111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 274 host: '1111111111111111111111111111111111111111111111111111111101101111111111111111111111111111111111111011' (0.600) =  97
 274 para: '1111111111111111111111111110111111111111111111111111111111111111111111111101111111111111111111111111' (1.000) =  98
 275 host: '1111111111111101111111111111111111111111111111111111111111111111111111111011111111111111111111101111' (0.500) =  97
 275 para: '1111111111111111111111111111111111111111111100111111111111111111111111111111111111111111111111111111' (1.000) =  98
 276 host: '1111111111111111111111111111111111111111111111111111110111101111111111111111111111111111110111111111' (0.600) =  97
 276 para: '1111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  99
 277 host: '1111011111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  98
 277 para: '1110111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 278 host: '1111011111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (0.900) =  98
 278 para: '1110111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 279 host: '1111011111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111' (1.000) =  98
 279 para: '1111111111111111111111111110111101111111111111111111111111111111111111111111111111111111111111111111' (1.000) =  98
 280 host: '1111111111111111111111111111111111111101111111111111111101111111111111111111111111011111111111111111' (0.800) =  97
